date,product,category,region,units_sold,sales,cost,promo_flag
2023-04-04,Soap,Health,East,13,197.97,137.05,0
2023-04-04,Facewash,Health,West,6,160.72,115.3,1
2023-04-04,Toothpaste,Personal Care,East,14,167.67,124.56,1
2023-04-04,Serum,Beauty,North,14,321.37,201.18,0
2023-04-04,Toothpaste,Personal Care,North,7,198.81,125.79,0
2023-04-04,Lotion,Personal Care,East,13,305.43,235.94,0
2023-04-04,Soap,Beauty,South,8,253.75,169.19,0
2023-04-04,Serum,Health,South,13,136.15,106.8,1
2023-04-04,Conditioner,Beauty,East,1,22.19,14.36,0
2023-04-04,Lotion,Health,East,13,371.14,210.43,0
2023-04-04,Shampoo,Personal Care,South,5,138.28,78.43,0
2023-04-04,Soap,Beauty,South,11,113.04,89.91,0
2023-04-04,Lotion,Health,North,6,206.4,153.74,0
2023-04-04,Soap,Beauty,West,4,71.78,51.05,0
2023-04-04,Soap,Health,West,2,35.19,25.51,0
2023-04-04,Toothpaste,Beauty,West,10,311.66,184.74,0
2023-04-04,Shampoo,Personal Care,North,8,125.36,70.81,0
2023-04-04,Shampoo,Health,South,6,202.2,156.62,1
2023-04-04,Soap,Personal Care,North,1,11.45,8.57,0
2023-04-04,Soap,Beauty,East,8,63.11,36.82,0
2023-04-04,Serum,Health,South,12,158.88,114.87,0
2023-04-04,Lotion,Personal Care,South,11,71.02,44.71,0
2023-04-04,Serum,Beauty,North,5,95.75,66.74,0
2023-04-04,Lotion,Personal Care,West,13,352.46,246.32,0
2023-04-04,Shampoo,Personal Care,West,5,90.17,65.62,0
2023-04-04,Serum,Personal Care,West,11,255.81,204.08,0
2023-04-04,Facewash,Beauty,North,3,52.08,31.59,0
2023-04-05,Shampoo,Personal Care,South,12,387.74,283.67,0
2023-04-05,Toothpaste,Health,North,9,247.48,184.36,1
2023-04-05,Lotion,Beauty,North,3,33.59,20.05,0
2023-04-05,Toothpaste,Personal Care,East,6,165.06,108.41,0
2023-04-05,Soap,Beauty,East,7,54.79,32.21,0
2023-04-05,Serum,Beauty,East,12,309.86,212.44,1
2023-04-05,Facewash,Personal Care,West,2,71.44,45.24,0
2023-04-05,Shampoo,Beauty,East,8,182.97,140.0,0
2023-04-05,Soap,Health,East,6,57.97,45.29,0
2023-04-05,Shampoo,Health,South,9,284.0,198.72,0
2023-04-05,Facewash,Beauty,North,11,388.8,242.74,0
2023-04-05,Lotion,Health,East,10,169.97,111.22,0
2023-04-05,Lotion,Health,North,3,90.76,56.59,0
2023-04-05,Toothpaste,Health,East,14,319.84,194.71,0
2023-04-05,Lotion,Health,East,11,375.68,279.04,0
2023-04-05,Conditioner,Personal Care,South,10,122.95,80.32,1
2023-04-05,Lotion,Health,West,5,134.5,103.58,0
2023-04-05,Soap,Health,South,7,155.95,113.2,0
2023-04-05,Facewash,Personal Care,East,4,136.01,103.46,0
2023-04-05,Soap,Beauty,North,12,169.82,130.87,0
2023-04-05,Conditioner,Beauty,North,5,42.39,24.72,1
2023-04-05,Toothpaste,Personal Care,East,3,106.01,72.89,0
2023-04-05,Conditioner,Beauty,West,9,59.02,37.0,0
2023-04-05,Shampoo,Personal Care,South,3,30.02,17.64,1
2023-04-05,Lotion,Personal Care,West,6,216.4,131.98,0
2023-04-05,Serum,Health,West,2,52.82,34.98,1
2023-04-05,Facewash,Health,North,3,42.41,33.38,0
2023-04-06,Serum,Beauty,East,7,137.08,76.25,0
2023-04-06,Lotion,Beauty,East,6,176.98,101.39,0
2023-04-06,Toothpaste,Beauty,South,10,141.53,88.14,0
2023-04-06,Soap,Beauty,West,13,333.08,187.62,0
2023-04-06,Conditioner,Personal Care,South,12,464.47,346.69,0
2023-04-06,Facewash,Health,West,7,210.18,120.11,0
2023-04-06,Conditioner,Personal Care,South,3,96.22,69.0,0
2023-04-06,Conditioner,Health,South,8,172.25,119.09,0
2023-04-06,Facewash,Personal Care,West,2,19.0,11.91,1
2023-04-06,Soap,Beauty,West,14,549.39,330.69,0
2023-04-06,Conditioner,Personal Care,North,14,122.14,80.66,0
2023-04-06,Facewash,Beauty,East,12,274.62,173.24,0
2023-04-06,Conditioner,Health,North,6,73.34,40.87,0
2023-04-06,Serum,Health,South,12,122.4,90.53,1
2023-04-06,Serum,Health,South,4,104.61,83.59,0
2023-04-06,Shampoo,Health,East,13,106.32,79.68,0
2023-04-06,Toothpaste,Personal Care,West,7,43.58,34.19,0
2023-04-06,Toothpaste,Beauty,North,14,321.73,210.75,0
2023-04-06,Soap,Beauty,North,13,153.34,97.94,0
2023-04-06,Lotion,Beauty,West,7,226.8,179.84,0
2023-04-06,Shampoo,Personal Care,East,10,347.26,215.11,0
2023-04-06,Toothpaste,Health,West,7,266.24,172.8,0
2023-04-06,Lotion,Health,West,13,210.4,140.16,0
2023-04-06,Lotion,Personal Care,South,9,168.35,98.24,1
2023-04-06,Conditioner,Health,North,6,151.54,121.07,0
2023-04-06,Lotion,Personal Care,West,5,189.43,127.99,0
2023-04-06,Toothpaste,Health,East,7,218.63,157.21,0
2023-04-06,Toothpaste,Personal Care,East,9,174.98,138.77,1
2023-04-06,Soap,Personal Care,North,10,253.86,163.9,0
2023-04-06,Lotion,Personal Care,North,7,96.25,61.71,0
2023-04-06,Toothpaste,Personal Care,East,3,103.4,62.33,0
2023-04-06,Shampoo,Personal Care,East,7,177.82,105.25,0
2023-04-06,Soap,Personal Care,South,14,376.35,255.01,1
2023-04-06,Facewash,Personal Care,East,10,116.88,79.43,0
2023-04-06,Soap,Health,West,7,247.74,169.51,0
2023-04-06,Soap,Beauty,North,5,147.74,108.9,0
2023-04-06,Toothpaste,Personal Care,South,9,61.23,44.68,0
2023-04-06,Serum,Personal Care,South,8,65.15,46.82,0
2023-04-06,Toothpaste,Beauty,South,6,68.47,51.85,0
2023-04-06,Soap,Beauty,West,1,38.45,26.25,1
2023-04-06,Toothpaste,Beauty,North,11,213.52,163.56,0
2023-04-06,Soap,Beauty,North,13,421.4,273.46,0
2023-04-06,Facewash,Health,East,2,56.95,36.7,0
2023-04-06,Serum,Personal Care,North,4,38.67,28.89,1
2023-04-06,Shampoo,Personal Care,North,6,73.94,53.84,1
2023-04-07,Facewash,Health,East,14,442.82,282.62,0
2023-04-07,Toothpaste,Beauty,West,3,83.74,46.4,0
2023-04-07,Toothpaste,Personal Care,South,14,463.71,265.4,0
2023-04-07,Toothpaste,Beauty,East,14,376.9,289.19,1
2023-04-07,Soap,Health,East,8,190.85,109.28,0
2023-04-07,Shampoo,Health,East,1,32.96,25.08,0
2023-04-07,Lotion,Beauty,East,13,165.75,94.09,0
2023-04-07,Soap,Personal Care,South,12,277.61,178.01,0
2023-04-07,Toothpaste,Personal Care,East,9,103.32,77.18,0
2023-04-07,Shampoo,Health,South,3,119.21,77.26,0
2023-04-07,Facewash,Health,East,14,446.72,306.75,0
2023-04-07,Serum,Personal Care,South,6,231.51,170.0,0
2023-04-07,Conditioner,Personal Care,North,1,30.86,21.58,1
2023-04-07,Serum,Health,East,3,107.54,62.41,0
2023-04-07,Toothpaste,Beauty,East,9,350.96,196.57,0
2023-04-07,Facewash,Health,East,6,120.2,85.58,0
2023-04-07,Toothpaste,Personal Care,South,14,108.46,68.11,0
2023-04-07,Toothpaste,Beauty,South,4,155.75,106.41,0
2023-04-07,Conditioner,Beauty,South,10,275.87,155.71,0
2023-04-07,Soap,Health,East,7,250.81,157.52,0
2023-04-07,Toothpaste,Beauty,East,7,261.34,158.03,0
2023-04-07,Toothpaste,Beauty,West,14,241.83,161.11,0
2023-04-07,Serum,Health,East,2,66.96,47.42,0
2023-04-07,Lotion,Personal Care,East,12,217.36,136.12,0
2023-04-07,Conditioner,Health,East,2,29.87,18.41,0
2023-04-07,Facewash,Beauty,East,7,213.56,155.6,0
2023-04-07,Conditioner,Health,East,10,282.78,188.64,0
2023-04-07,Toothpaste,Health,North,3,45.23,35.56,0
2023-04-07,Lotion,Beauty,West,8,236.71,182.37,0
2023-04-07,Conditioner,Beauty,South,10,250.36,161.98,0
2023-04-07,Toothpaste,Personal Care,West,12,98.26,62.32,0
2023-04-07,Shampoo,Personal Care,South,7,241.43,151.55,0
2023-04-07,Conditioner,Personal Care,West,6,60.28,47.66,0
2023-04-07,Toothpaste,Health,South,1,20.54,16.01,0
2023-04-07,Toothpaste,Health,West,14,216.56,167.82,0
2023-04-07,Soap,Health,West,2,29.25,19.14,0
2023-04-07,Serum,Personal Care,North,14,208.49,128.94,0
2023-04-07,Conditioner,Personal Care,South,11,78.39,57.14,0
2023-04-07,Conditioner,Beauty,East,3,100.38,60.51,0
2023-04-07,Conditioner,Beauty,North,4,95.0,73.75,0
2023-04-07,Lotion,Personal Care,East,4,104.61,63.96,0
2023-04-08,Conditioner,Personal Care,South,7,184.18,129.58,1
2023-04-08,Conditioner,Health,West,14,118.25,88.88,0
2023-04-08,Serum,Health,West,9,356.14,210.96,0
2023-04-08,Soap,Personal Care,North,5,112.44,89.25,0
2023-04-08,Facewash,Personal Care,North,3,43.84,26.42,0
2023-04-08,Shampoo,Personal Care,North,3,111.66,67.15,0
2023-04-08,Serum,Beauty,West,14,374.62,226.43,0
2023-04-08,Soap,Health,East,14,513.91,396.12,0
2023-04-08,Serum,Personal Care,South,7,158.66,111.88,1
2023-04-08,Soap,Health,North,2,21.38,14.49,1
2023-04-08,Serum,Beauty,North,14,559.27,355.95,0
2023-04-08,Facewash,Health,North,4,157.8,117.01,0
2023-04-08,Shampoo,Beauty,South,7,196.32,142.08,0
2023-04-08,Facewash,Beauty,South,6,189.54,106.89,0
2023-04-08,Soap,Beauty,West,5,160.89,110.05,0
2023-04-08,Toothpaste,Beauty,South,7,252.83,195.51,0
2023-04-08,Soap,Beauty,North,13,489.05,378.66,0
2023-04-08,Soap,Beauty,East,1,33.96,23.28,1
2023-04-08,Serum,Health,South,6,174.81,109.99,0
2023-04-08,Lotion,Health,South,13,359.78,230.51,0
2023-04-08,Shampoo,Beauty,North,7,276.01,169.54,0
2023-04-08,Serum,Beauty,East,6,213.96,125.59,0
2023-04-08,Serum,Beauty,East,3,93.43,60.87,0
2023-04-08,Shampoo,Health,North,10,284.21,161.76,1
2023-04-08,Soap,Health,East,8,48.43,38.7,0
2023-04-08,Toothpaste,Personal Care,West,11,182.2,144.71,0
2023-04-08,Soap,Beauty,East,7,131.73,104.92,1
2023-04-08,Soap,Beauty,West,6,187.39,134.06,0
2023-04-08,Toothpaste,Beauty,East,4,130.01,82.05,1
2023-04-08,Conditioner,Health,North,10,134.37,85.05,0
2023-04-08,Shampoo,Health,West,7,170.59,125.76,0
2023-04-08,Serum,Personal Care,North,7,37.78,21.47,0
2023-04-09,Lotion,Health,South,1,14.5,9.62,0
2023-04-09,Shampoo,Beauty,South,14,348.1,255.67,0
2023-04-09,Conditioner,Beauty,North,4,98.47,62.5,0
2023-04-09,Conditioner,Beauty,South,12,357.63,226.85,0
2023-04-09,Toothpaste,Personal Care,North,4,40.99,31.0,0
2023-04-09,Toothpaste,Personal Care,North,5,136.58,75.56,0
2023-04-09,Facewash,Health,North,3,115.74,84.19,0
2023-04-09,Facewash,Beauty,South,11,83.82,48.73,0
2023-04-09,Lotion,Health,East,8,286.98,177.4,0
2023-04-09,Facewash,Beauty,East,14,260.73,157.25,0
2023-04-09,Shampoo,Personal Care,West,3,25.25,17.56,0
2023-04-09,Lotion,Beauty,West,5,119.81,94.57,0
2023-04-09,Lotion,Personal Care,West,5,178.55,100.94,1
2023-04-09,Serum,Beauty,East,11,197.34,122.37,0
2023-04-09,Serum,Health,South,12,174.13,134.14,0
2023-04-09,Toothpaste,Health,South,2,69.43,45.87,0
2023-04-09,Conditioner,Health,South,2,34.12,21.61,0
2023-04-09,Conditioner,Personal Care,South,8,154.3,90.59,0
2023-04-09,Toothpaste,Beauty,West,11,67.84,48.61,0
2023-04-09,Toothpaste,Health,West,2,74.95,56.44,0
2023-04-09,Facewash,Beauty,North,2,18.33,13.14,0
2023-04-09,Serum,Health,East,6,218.95,159.45,0
2023-04-09,Facewash,Beauty,North,10,344.49,207.75,0
2023-04-09,Conditioner,Health,West,9,314.58,214.0,0
2023-04-09,Toothpaste,Beauty,North,7,267.16,149.77,0
2023-04-09,Soap,Personal Care,East,4,64.82,37.92,0
2023-04-09,Shampoo,Beauty,North,10,256.73,177.51,1
2023-04-09,Shampoo,Personal Care,East,6,220.44,140.96,0
2023-04-09,Facewash,Personal Care,West,2,69.72,55.08,0
2023-04-09,Serum,Health,South,11,418.23,247.63,1
2023-04-09,Lotion,Personal Care,North,11,75.58,41.8,0
2023-04-09,Facewash,Beauty,South,14,255.19,179.15,0
2023-04-09,Serum,Beauty,North,11,182.7,126.26,0
2023-04-09,Soap,Health,West,8,131.01,75.72,0
2023-04-09,Serum,Personal Care,South,2,31.89,18.65,0
2023-04-09,Toothpaste,Beauty,North,4,46.62,35.28,0
2023-04-09,Serum,Beauty,North,12,230.95,130.31,0
2023-04-10,Facewash,Health,West,8,206.94,141.89,0
2023-04-10,Shampoo,Health,East,2,37.99,26.63,0
2023-04-10,Conditioner,Personal Care,East,13,77.08,43.13,0
2023-04-10,Lotion,Beauty,North,10,377.89,297.73,1
2023-04-10,Toothpaste,Beauty,East,4,52.43,30.42,1
2023-04-10,Facewash,Health,North,6,226.95,125.3,0
2023-04-10,Facewash,Personal Care,South,14,414.77,284.38,0
2023-04-10,Soap,Beauty,West,10,79.99,59.36,0
2023-04-10,Soap,Beauty,West,8,122.01,81.92,0
2023-04-10,Shampoo,Beauty,East,6,81.61,56.09,0
2023-04-10,Soap,Beauty,North,3,53.8,35.65,0
2023-04-10,Conditioner,Health,West,14,110.66,67.5,1
2023-04-10,Facewash,Personal Care,South,5,79.85,58.0,0
2023-04-10,Toothpaste,Health,East,14,343.24,196.67,0
2023-04-10,Conditioner,Beauty,West,3,96.17,64.38,1
2023-04-10,Shampoo,Health,West,8,231.96,168.19,0
2023-04-10,Serum,Health,South,6,79.02,59.54,0
2023-04-10,Facewash,Beauty,West,6,212.71,158.19,0
2023-04-10,Shampoo,Health,South,4,44.93,31.62,0
2023-04-10,Facewash,Health,South,11,198.27,152.72,0
2023-04-10,Facewash,Health,West,14,229.19,182.68,0
2023-04-10,Lotion,Health,East,14,120.96,75.84,0
2023-04-10,Lotion,Health,North,5,187.85,136.64,1
2023-04-10,Facewash,Health,North,9,300.26,197.67,0
2023-04-11,Serum,Beauty,South,2,77.91,59.64,0
2023-04-11,Soap,Beauty,North,4,84.17,66.53,0
2023-04-11,Shampoo,Health,West,13,503.03,344.3,0
2023-04-11,Toothpaste,Personal Care,North,2,40.98,26.43,0
2023-04-11,Conditioner,Beauty,West,2,40.28,27.95,0
2023-04-11,Serum,Personal Care,North,6,81.64,54.46,0
2023-04-11,Conditioner,Beauty,South,13,274.56,212.36,0
2023-04-11,Facewash,Beauty,West,1,16.52,10.23,0
2023-04-11,Soap,Personal Care,East,6,140.86,106.93,1
2023-04-11,Soap,Health,South,10,153.12,102.9,0
2023-04-11,Lotion,Health,South,4,159.51,113.75,0
2023-04-11,Conditioner,Beauty,South,5,70.04,51.78,0
2023-04-11,Soap,Health,East,8,232.99,169.75,0
2023-04-11,Serum,Personal Care,West,13,425.99,291.44,0
2023-04-11,Toothpaste,Health,North,11,265.65,182.06,0
2023-04-11,Facewash,Health,North,10,296.12,194.51,0
2023-04-11,Serum,Personal Care,North,13,220.11,170.42,1
2023-04-11,Serum,Personal Care,East,7,81.06,64.59,0
2023-04-11,Facewash,Health,West,10,346.09,258.78,0
2023-04-11,Toothpaste,Personal Care,South,7,91.17,63.46,0
2023-04-11,Lotion,Personal Care,West,1,5.3,3.76,1
2023-04-11,Facewash,Health,North,7,138.43,90.36,0
2023-04-11,Conditioner,Beauty,South,13,150.84,87.08,0
2023-04-11,Toothpaste,Beauty,North,14,151.94,85.67,0
2023-04-11,Shampoo,Health,South,10,151.82,87.19,0
2023-04-11,Serum,Health,West,6,203.62,141.06,1
2023-04-11,Serum,Health,South,2,15.25,9.86,0
2023-04-11,Lotion,Health,East,5,67.6,39.7,0
2023-04-11,Lotion,Personal Care,North,13,374.68,267.37,0
2023-04-11,Shampoo,Health,West,2,19.08,12.56,0
2023-04-11,Shampoo,Health,West,6,70.57,49.29,0
2023-04-11,Lotion,Personal Care,North,4,157.56,87.65,0
2023-04-11,Toothpaste,Beauty,North,4,151.12,100.5,0
2023-04-11,Shampoo,Health,North,1,24.51,17.72,0
2023-04-11,Toothpaste,Beauty,West,4,113.11,67.29,1
2023-04-11,Soap,Health,West,12,316.21,212.02,0
2023-04-11,Conditioner,Personal Care,South,11,403.66,240.0,0
2023-04-11,Serum,Health,East,2,68.25,51.19,0
2023-04-11,Shampoo,Personal Care,East,11,254.85,166.24,0
2023-04-11,Shampoo,Health,East,2,50.51,30.15,0
2023-04-11,Shampoo,Health,North,14,294.64,227.76,0
2023-04-11,Lotion,Health,South,12,148.35,86.77,1
2023-04-11,Conditioner,Personal Care,South,12,295.59,166.73,0
2023-04-11,Conditioner,Beauty,North,9,287.88,221.88,0
2023-04-11,Facewash,Personal Care,South,13,170.07,135.43,0
2023-04-11,Facewash,Personal Care,East,11,184.65,136.64,0
2023-04-11,Lotion,Personal Care,South,1,13.37,9.08,1
2023-04-11,Serum,Beauty,South,8,315.45,185.22,1
2023-04-11,Lotion,Beauty,East,6,85.53,53.41,0
2023-04-11,Serum,Personal Care,North,3,72.71,46.32,0
2023-04-11,Conditioner,Personal Care,South,3,113.73,76.98,0
2023-04-11,Soap,Health,South,1,37.38,26.7,0
2023-04-11,Conditioner,Beauty,East,9,288.26,222.8,0
2023-04-11,Shampoo,Health,North,6,144.35,95.83,0
2023-04-12,Toothpaste,Personal Care,North,4,51.2,39.15,0
2023-04-12,Toothpaste,Beauty,West,6,39.89,27.81,0
2023-04-12,Lotion,Personal Care,North,1,29.58,16.78,0
2023-04-12,Conditioner,Health,West,11,115.13,68.59,0
2023-04-12,Lotion,Beauty,North,3,44.28,25.22,0
2023-04-12,Serum,Beauty,South,1,38.23,28.88,0
2023-04-12,Soap,Health,West,13,154.16,115.85,0
2023-04-12,Serum,Beauty,West,6,234.81,179.81,1
2023-04-12,Lotion,Beauty,North,1,27.47,20.94,0
2023-04-12,Shampoo,Personal Care,South,2,50.8,36.54,0
2023-04-12,Lotion,Health,North,9,111.49,71.55,0
2023-04-12,Conditioner,Personal Care,East,5,168.9,109.22,0
2023-04-12,Conditioner,Personal Care,South,5,87.17,57.41,0
2023-04-12,Toothpaste,Personal Care,East,3,100.23,68.59,0
2023-04-12,Toothpaste,Personal Care,North,6,232.31,155.44,0
2023-04-12,Lotion,Health,West,14,236.61,141.53,0
2023-04-12,Shampoo,Personal Care,North,2,78.29,52.73,0
2023-04-12,Soap,Personal Care,West,13,415.57,273.57,0
2023-04-12,Shampoo,Health,South,9,210.46,115.97,0
2023-04-12,Toothpaste,Beauty,North,3,26.97,14.99,0
2023-04-12,Soap,Beauty,North,11,378.44,293.28,0
2023-04-13,Shampoo,Health,East,2,15.42,10.21,0
2023-04-13,Shampoo,Health,North,14,438.73,305.4,0
2023-04-13,Lotion,Health,South,6,189.95,120.7,1
2023-04-13,Lotion,Beauty,South,1,29.4,23.16,0
2023-04-13,Soap,Personal Care,East,6,146.8,111.84,0
2023-04-13,Serum,Beauty,West,11,302.5,172.96,0
2023-04-13,Facewash,Health,South,10,305.51,190.0,0
2023-04-13,Serum,Personal Care,East,2,77.14,51.77,0
2023-04-13,Shampoo,Beauty,North,10,225.79,134.34,0
2023-04-13,Serum,Personal Care,North,14,549.46,438.52,0
2023-04-13,Lotion,Health,North,5,150.83,91.66,0
2023-04-13,Toothpaste,Personal Care,West,13,436.48,336.96,0
2023-04-13,Serum,Personal Care,South,6,188.93,116.09,0
2023-04-13,Shampoo,Beauty,South,1,18.21,10.86,1
2023-04-13,Conditioner,Beauty,South,3,60.55,39.08,1
2023-04-13,Conditioner,Personal Care,North,7,240.14,143.7,0
2023-04-13,Lotion,Health,South,6,137.31,78.06,0
2023-04-13,Serum,Health,East,13,365.62,261.0,0
2023-04-13,Soap,Health,North,6,32.25,24.82,0
2023-04-13,Soap,Beauty,East,6,93.67,70.74,0
2023-04-13,Serum,Beauty,East,5,56.21,32.6,0
2023-04-13,Toothpaste,Personal Care,West,1,35.38,21.47,0
2023-04-13,Soap,Personal Care,East,13,288.99,183.51,0
2023-04-13,Facewash,Health,North,11,162.92,93.58,0
2023-04-13,Facewash,Health,North,12,385.75,243.81,0
2023-04-13,Facewash,Health,West,7,163.73,102.07,0
2023-04-13,Conditioner,Personal Care,North,10,339.72,215.87,1
2023-04-13,Facewash,Health,North,3,93.37,68.97,0
2023-04-13,Toothpaste,Personal Care,North,9,189.75,133.03,0
2023-04-13,Soap,Personal Care,West,2,36.41,25.48,0
2023-04-13,Conditioner,Personal Care,South,1,22.42,13.13,0
2023-04-13,Facewash,Health,South,1,16.17,10.15,0
2023-04-13,Facewash,Health,West,4,28.45,19.95,0
2023-04-13,Facewash,Health,North,2,12.33,9.86,0
2023-04-13,Lotion,Health,North,11,69.0,46.89,0
2023-04-13,Toothpaste,Health,East,7,171.35,117.88,0
2023-04-13,Conditioner,Beauty,North,2,34.63,24.86,0
2023-04-13,Conditioner,Beauty,South,13,254.44,165.74,0
2023-04-13,Soap,Health,East,2,10.59,7.92,0
2023-04-13,Toothpaste,Health,South,13,310.76,225.06,0
2023-04-13,Toothpaste,Personal Care,East,5,139.35,98.09,0
2023-04-13,Serum,Personal Care,North,5,157.56,92.05,0
2023-04-14,Soap,Health,East,12,83.6,62.92,0
2023-04-14,Facewash,Health,East,2,48.46,37.89,0
2023-04-14,Facewash,Personal Care,East,7,98.97,62.96,0
2023-04-14,Shampoo,Personal Care,South,8,201.2,122.15,0
2023-04-14,Toothpaste,Personal Care,North,6,186.16,124.43,0
2023-04-14,Toothpaste,Personal Care,West,14,478.01,325.94,0
2023-04-14,Facewash,Health,North,1,36.22,20.15,0
2023-04-14,Toothpaste,Beauty,East,4,128.37,83.53,0
2023-04-14,Serum,Beauty,West,9,58.59,36.36,0
2023-04-14,Lotion,Health,East,10,135.35,83.85,1
2023-04-14,Toothpaste,Health,North,8,40.62,29.0,1
2023-04-14,Lotion,Health,West,1,10.75,8.53,0
2023-04-14,Serum,Beauty,East,6,226.89,138.11,0
2023-04-14,Toothpaste,Beauty,North,4,27.1,20.01,0
2023-04-14,Toothpaste,Personal Care,South,13,274.73,202.43,0
2023-04-14,Soap,Beauty,West,4,126.41,92.76,0
2023-04-14,Serum,Beauty,East,11,199.67,158.19,0
2023-04-14,Conditioner,Health,West,6,114.88,68.45,0
2023-04-14,Serum,Beauty,South,5,155.93,117.66,0
2023-04-14,Toothpaste,Personal Care,West,5,101.45,63.39,0
2023-04-15,Conditioner,Personal Care,South,11,180.57,135.19,0
2023-04-15,Soap,Health,West,5,26.18,20.49,0
2023-04-15,Serum,Personal Care,West,13,287.71,185.05,0
2023-04-15,Facewash,Personal Care,East,6,69.41,52.05,0
2023-04-15,Facewash,Health,West,10,172.25,94.82,0
2023-04-15,Conditioner,Health,East,1,37.14,25.55,0
2023-04-15,Soap,Beauty,South,5,60.89,44.73,0
2023-04-15,Serum,Health,East,6,35.0,24.9,0
2023-04-15,Facewash,Health,East,13,133.39,87.76,0
2023-04-15,Toothpaste,Beauty,West,5,33.32,25.12,0
2023-04-15,Serum,Health,East,7,179.79,120.0,0
2023-04-15,Soap,Health,East,11,133.47,98.34,0
2023-04-15,Toothpaste,Beauty,East,2,76.78,50.23,0
2023-04-15,Serum,Health,West,8,193.91,151.84,0
2023-04-15,Facewash,Beauty,West,6,145.68,95.77,0
2023-04-15,Conditioner,Personal Care,North,9,303.48,232.0,0
2023-04-15,Serum,Beauty,North,4,148.57,98.78,0
2023-04-15,Shampoo,Beauty,South,8,286.43,220.45,1
2023-04-15,Toothpaste,Personal Care,North,11,409.17,295.03,0
2023-04-15,Shampoo,Health,East,7,93.34,66.63,1
2023-04-15,Conditioner,Beauty,West,11,142.25,79.1,0
2023-04-15,Serum,Health,West,14,375.34,236.69,1
2023-04-15,Shampoo,Health,South,4,23.18,14.3,0
2023-04-15,Facewash,Personal Care,South,7,251.37,144.0,0
2023-04-15,Facewash,Personal Care,West,14,180.24,132.84,0
2023-04-15,Conditioner,Personal Care,East,8,290.08,230.34,0
2023-04-15,Lotion,Health,East,5,145.47,112.95,0
2023-04-15,Facewash,Beauty,North,13,388.09,249.43,0
2023-04-15,Toothpaste,Personal Care,North,13,310.73,181.33,0
2023-04-15,Soap,Health,North,6,113.07,80.15,0
2023-04-15,Soap,Health,North,9,160.79,91.49,0
2023-04-15,Lotion,Beauty,South,9,142.43,99.81,0
2023-04-16,Conditioner,Health,South,2,73.47,48.82,1
2023-04-16,Lotion,Health,North,6,139.57,110.69,1
2023-04-16,Shampoo,Health,South,14,393.74,303.63,0
2023-04-16,Conditioner,Health,West,12,167.71,99.17,0
2023-04-16,Lotion,Personal Care,North,8,183.08,139.48,0
2023-04-16,Shampoo,Health,West,3,25.68,17.89,0
2023-04-16,Shampoo,Health,West,14,365.47,284.84,0
2023-04-16,Facewash,Beauty,East,14,362.43,251.78,0
2023-04-16,Toothpaste,Health,North,4,40.9,29.84,1
2023-04-16,Conditioner,Beauty,West,7,276.35,214.65,0
2023-04-16,Shampoo,Health,West,6,184.54,115.55,0
2023-04-16,Facewash,Health,West,14,300.14,214.25,0
2023-04-16,Serum,Beauty,South,7,140.59,100.28,0
2023-04-16,Lotion,Personal Care,West,6,201.94,160.94,0
2023-04-16,Facewash,Beauty,West,10,275.34,191.31,0
2023-04-16,Serum,Health,North,13,281.96,191.15,0
2023-04-16,Lotion,Health,North,12,136.0,103.98,1
2023-04-16,Shampoo,Health,North,7,80.75,59.47,0
2023-04-16,Facewash,Beauty,South,12,93.24,52.65,1
2023-04-16,Facewash,Beauty,North,5,51.34,30.22,0
2023-04-16,Toothpaste,Health,West,9,208.37,150.38,1
2023-04-16,Toothpaste,Health,East,8,218.28,124.71,0
2023-04-16,Lotion,Health,North,13,74.76,56.91,0
2023-04-16,Soap,Personal Care,East,11,342.02,200.38,0
